,quantity_lsr_cqi,quantity_lsr_rsrp,quantity_lsr_rsrq,quantity_lsr_pusch_sinr,quantity_lsr_uplink_interference,customer_download_throughput_binned,quantity_lsr_ta_binned,Facebook,IP_OTHER,Youtube,Facebook Video,Whatsapp
17235,12.0,-110.0,-15.75,5.3,-115.037,0,0,0,0,0,1,0
17236,8.533,-106.0,-15.5,12.425,-115.454,0,0,0,0,0,0,0
17237,9.5,-116.5,-11.5,-2.4,-119.0,0,0,0,0,0,0,1
17238,13.167,-94.5,-7.5,16.1,-117.692,1,0,0,0,0,1,0
17239,5.2860000000000005,-104.143,-17.952,10.411,-116.562,0,0,0,0,1,0,0
17240,5.313,-87.083,-18.531,16.942,-115.233,0,0,0,0,0,0,0
17241,9.185,-92.965,-15.947,11.7,-111.075,0,0,0,0,0,0,0
17242,11.0,-114.0,-10.0,12.5,-118.62,1,0,1,0,0,0,0
17243,9.667,-114.0,-14.667,8.8,-114.7,0,0,1,0,0,0,0
17244,8.0,-118.0,-12.0,7.1,-113.2,0,0,0,0,0,0,0
17245,8.0,-113.0,-13.25,9.15,-116.91,0,0,0,0,0,1,0
17246,11.0,-117.75,-12.875,0.575,-118.825,0,0,0,0,0,0,0
17247,10.5,-98.5,-10.0,15.4,-117.37,0,0,0,0,0,0,1
17248,11.5,-75.0,-11.5,12.45,-107.86,0,0,0,0,0,0,1
17249,10.333,-102.5,-10.25,15.389,-117.552,0,0,0,0,1,0,0
17250,2.0,-109.0,-15.5,6.2,-111.72,1,0,1,0,0,0,0
17251,9.0,-112.0,-15.333,9.133,-112.894,0,0,1,0,0,0,0
17252,6.056,-115.722,-16.945,10.167,-117.562,0,0,0,0,1,0,0
17253,9.0,-110.0,-14.0,13.5,-116.36,1,0,0,0,1,0,0
17254,12.0,-101.0,-11.5,7.4,-115.4,0,0,0,1,0,0,0
17255,8.0,-88.0,-7.5,9.1,-112.08,0,0,0,0,0,0,0
17256,4.875,-96.738,-18.179,14.595,-113.198,0,0,0,0,0,1,0
17257,5.125,-99.334,-12.917,12.65,-113.333,0,0,0,0,0,0,1
17258,12.5,-78.5,-11.083,17.2,-114.28,0,0,0,0,0,0,0
17259,7.2,-94.143,-17.070999999999998,15.1,-114.27,0,0,0,0,0,0,1
17260,9.889,-98.0,-11.5,9.8,-116.537,0,0,0,0,0,0,0
17261,10.667,-98.0,-9.0,13.667,-118.523,0,0,0,0,0,0,0
17262,14.25,-96.0,-9.75,15.6,-116.45,0,0,0,0,0,0,0
17263,13.917,-86.875,-10.5,12.625,-117.325,0,0,0,0,0,0,0
17264,5.729,-115.896,-15.896,5.1610000000000005,-118.212,1,1,0,0,0,0,1
17265,6.0,-85.0,-18.5,14.6,-114.55,1,0,0,0,0,0,0
17266,5.4,-88.4,-16.5,18.322,-115.897,0,0,0,0,0,1,0
17267,11.0,-106.0,-11.0,10.7,-116.0,0,0,0,0,0,0,0
17268,9.5,-69.0,-11.5,17.725,-115.75,0,0,0,0,0,0,0
17269,10.067,-105.75,-13.917,10.433,-113.055,0,0,0,0,0,0,1
17270,1.278,-114.039,-18.745,3.25,-112.435,0,0,0,0,0,0,0
17271,9.5,-105.5,-11.084,11.689,-115.171,0,0,0,0,0,0,0
17272,11.75,-106.813,-9.469,14.15,-117.254,0,0,0,0,0,0,0
17273,14.667,-94.0,-13.0,15.8,-115.787,0,0,0,0,1,0,0
17274,9.667,-95.111,-8.277999999999999,15.089,-115.334,0,0,0,0,0,0,0
17275,6.917000000000001,-107.042,-14.396,7.92,-116.399,0,0,0,0,0,0,0
17276,12.667,-73.0,-11.5,14.767,-113.843,0,0,0,0,0,1,0
17277,6.0,-95.5,-18.5,13.15,-115.56,0,0,0,0,1,0,0
17278,11.556,-100.834,-9.5,14.5,-117.87,0,0,0,0,1,0,0
17279,13.833,-96.5,-8.75,14.433,-118.57,0,0,0,0,1,0,0
17280,11.6,-82.0,-12.0,17.0,-115.57,0,1,0,0,0,0,1
17281,6.0,-94.0,-13.0,10.9,-116.25,1,0,0,0,0,0,0
17282,9.0,-98.0,-11.5,5.7,-116.25,0,0,0,0,1,0,0
17283,10.0,-100.0,-14.0,12.525,-116.631,0,0,0,0,1,0,0
17284,8.5,-98.0,-14.75,18.1,-118.035,0,0,0,0,1,0,0
17285,13.25,-93.5,-6.0,13.2,-118.545,0,0,0,0,1,0,0
17286,13.0,-117.0,-8.5,10.4,-119.2,0,0,0,0,0,0,0
17287,14.0,-86.0,-11.25,16.8,-116.997,0,0,0,0,1,0,0
17288,7.334,-90.5,-13.167,16.134,-113.85,0,0,0,0,0,1,0
17289,10.0,-91.0,-11.5,11.0,-114.715,0,0,0,0,0,0,0
17290,11.0,-74.0,-13.0,-3.3,-115.32,1,0,0,1,0,0,0
17291,9.0,-101.5,-12.75,9.5,-115.585,0,0,0,0,0,0,1
17292,10.0,-120.0,-12.0,3.0,-118.0,1,1,0,0,0,0,0
17293,5.733,-88.083,-15.533,11.248,-117.09,1,0,1,0,0,0,0
17294,11.5,-81.0,-9.5,6.25,-118.15,0,0,0,0,1,0,0
17295,11.5,-81.0,-9.5,6.25,-118.15,0,0,0,0,0,0,0
17296,15.0,-81.5,-11.833,13.667,-112.773,0,0,0,0,0,1,0
17297,13.667,-95.0,-9.75,7.332999999999999,-115.75,1,0,0,0,0,0,0
17298,9.667,-94.0,-11.833,11.933,-112.672,0,0,0,0,0,0,0
17299,15.0,-69.0,-10.0,18.2,-113.28,0,0,0,0,0,1,0
17300,12.0,-102.0,-11.0,8.6,-114.74,0,0,0,0,1,0,0
17301,9.75,-101.5,-11.5,5.925,-114.675,0,0,0,0,0,1,0
17302,8.0,-97.0,-17.5,13.4,-113.557,0,0,0,0,1,0,0
17303,14.333,-87.333,-11.167,14.467,-113.377,1,0,0,0,0,0,1
17304,3.5,-105.25,-19.5,8.85,-112.865,0,0,0,1,0,0,0
17305,10.139,-99.0,-8.5,13.62,-116.059,0,0,0,0,0,0,0
17306,9.0,-102.75,-9.625,11.46,-114.68,1,0,0,0,0,0,1
17307,7.332999999999999,-110.0,-14.667,5.7,-114.5,0,0,0,0,0,1,0
17308,11.0,-83.0,-11.0,9.3,-115.6,0,0,0,0,0,0,0
17309,10.0,-105.0,-10.0,14.5,-116.6,0,0,0,0,0,0,0
17310,7.5,-107.556,-16.0,9.889,-115.497,0,0,0,0,1,0,0
17311,8.833,-101.0,-10.5,14.067,-116.8,1,0,0,0,0,0,0
17312,10.0,-90.5,-8.5,14.6,-115.82,0,0,0,0,0,0,0
17313,10.0,-90.5,-8.5,14.6,-115.82,1,0,0,0,0,0,0
17314,6.667000000000001,-118.5,-17.75,4.133,-115.278,1,0,0,1,0,0,0
17315,0.0,-132.0,-20.0,-8.8,-115.4,1,1,0,0,1,0,0
17316,11.333,-94.333,-11.417,11.85,-114.764,1,0,0,0,0,0,0
17317,5.6,-101.667,-14.0,14.76,-118.32,0,0,0,0,0,0,1
17318,6.0,-119.0,-14.5,6.2,-118.37,0,1,0,0,0,0,0
17319,8.667,-95.333,-11.833,14.3,-114.66,1,0,0,0,0,0,0
17320,8.084,-107.667,-11.209,6.334,-118.123,0,0,0,0,0,0,1
17321,12.0,-84.0,-13.0,16.0,-116.95,0,0,0,0,0,0,1
17322,13.0,-87.0,-11.0,16.85,-116.295,0,0,0,0,1,0,0
17323,9.0,-110.0,-13.5,9.65,-114.15,0,0,0,0,0,0,0
17324,12.167,-96.5,-7.75,15.755999999999998,-116.704,0,0,0,0,0,0,0
17325,14.0,-89.0,-10.5,13.2,-111.16,0,0,0,0,1,0,0
17326,12.167,-87.917,-9.583,9.1,-109.238,0,1,0,0,0,0,0
17327,4.033,-103.733,-14.983,12.883,-117.053,0,1,0,0,1,0,0
17328,10.125,-90.6,-10.9,13.55,-116.46,0,0,0,0,0,1,0
17329,6.25,-122.25,-15.875,1.6,-118.0,1,1,1,0,0,0,0
17330,3.944,-121.0,-16.3,-1.4,-117.167,0,1,0,0,1,0,0
17331,7.0,-123.0,-16.75,-1.825,-117.275,1,0,0,0,0,0,0
17332,14.0,-94.0,-10.0,10.6,-114.77,1,0,0,0,0,0,0
17333,5.0,-113.0,-17.667,5.2,-115.56,1,1,0,0,0,0,0
17334,7.782,-87.57799999999999,-18.414,17.072,-113.331,0,0,0,0,0,0,1
17335,13.0,-88.0,-8.5,2.4,-118.72,1,0,1,0,0,0,0
17336,6.438,-115.219,-18.211,8.455,-117.665,0,1,0,0,0,0,0
17337,15.0,-94.0,-10.0,13.2,-115.57,0,0,0,0,0,0,1
17338,6.5,-109.0,-14.75,8.45,-110.175,1,0,1,0,0,0,0
17339,10.0,-105.0,-15.0,15.3,-119.35,0,0,0,0,0,0,0
17340,3.475,-105.925,-18.6,9.188,-115.327,0,1,0,0,0,0,1
17341,5.0,-102.0,-20.0,12.6,-112.37,0,1,0,0,0,0,0
17342,9.0,-97.0,-17.0,17.8,-116.85,0,0,0,0,0,0,1
17343,12.5,-85.0,-14.25,13.85,-114.44,0,0,0,0,1,0,0
17344,10.0,-85.0,-15.5,5.6,-115.225,0,0,0,0,0,0,1
17345,10.0,-95.0,-10.5,4.6,-117.37,0,0,0,0,0,0,0
17346,10.0,-95.0,-10.5,4.6,-117.37,1,0,1,0,0,0,0
17347,4.0,-124.0,-18.5,3.2,-115.52,1,0,0,1,0,0,0
17348,6.0,-120.0,-15.5,-0.1,-111.81,1,0,0,0,0,0,1
17349,4.667,-106.667,-18.5,13.75,-114.185,1,0,0,0,1,0,0
17350,9.5,-91.5,-15.0,16.0,-114.935,0,0,0,0,1,0,0
17351,11.5,-99.5,-12.5,14.2,-117.245,0,0,0,0,1,0,0
17352,10.833,-109.5,-13.25,10.85,-116.9,0,0,0,0,1,0,0
17353,8.0,-92.0,-11.5,14.8,-114.48,0,0,0,0,0,0,1
17354,8.667,-92.667,-16.667,14.5,-114.845,0,0,0,0,0,0,0
17355,9.167,-97.167,-12.917,10.833,-114.862,1,0,1,0,0,0,0
17356,9.0,-103.5,-12.5,8.775,-115.343,0,0,0,0,0,0,1
17357,5.0,-113.0,-20.0,12.1,-113.88,0,0,0,0,0,0,0
17358,5.0,-106.0,-15.0,7.9,-111.31,1,0,0,0,0,0,0
17359,7.0,-108.0,-11.5,-0.3,-116.52,1,0,0,0,0,0,0
17360,4.5,-107.1,-18.65,13.05,-116.585,0,1,0,0,0,0,0
17361,13.75,-88.0,-6.5,5.15,-117.17,0,0,0,0,0,0,0
17362,6.0,-113.0,-14.0,7.4,-113.747,0,1,0,0,1,0,0
17363,5.424,-109.133,-14.317,8.881,-113.742,0,0,0,1,0,0,0
17364,4.0,-117.0,-16.5,10.75,-115.485,1,0,1,0,0,0,0
17365,9.5,-114.0,-13.75,0.95,-114.55,1,0,0,0,1,0,0
17366,13.084,-85.0,-9.0,17.16,-118.41,0,0,0,0,0,0,0
17367,5.0,-109.0,-15.0,13.7,-115.97,1,1,0,0,1,0,0
17368,3.0,-122.0,-19.5,7.2,-106.81,0,0,0,0,0,0,0
17369,5.5,-113.0,-17.25,7.4,-117.75,0,1,0,0,0,0,0
17370,9.778,-101.0,-9.5,10.611,-115.372,0,0,0,0,0,0,1
17371,10.241,-88.429,-13.607,14.979,-112.257,0,0,0,0,0,0,0
17372,13.0,-110.0,-9.0,14.1,-118.55,0,0,0,0,1,0,0
17373,5.888999999999999,-110.75,-18.667,8.732999999999999,-116.357,0,1,0,0,0,1,0
17374,7.5,-102.333,-14.75,6.332999999999999,-113.77,0,0,0,0,0,0,0
17375,15.0,-100.0,-8.5,13.1,-116.17,0,0,0,0,1,0,0
17376,7.5,-113.0,-13.0,14.55,-118.3,1,0,1,0,0,0,0
17377,7.5,-99.0,-15.0,13.9,-116.035,1,0,0,0,0,0,0
17378,13.0,-77.0,-10.0,17.4,-113.85,1,0,0,1,0,0,0
17379,15.0,-89.0,-9.5,14.6,-117.787,0,0,0,0,1,0,0
17380,11.0,-83.0,-18.0,18.2,-115.75,0,0,1,0,0,0,0
17381,6.0,-123.0,-13.5,4.9,-118.6,1,0,0,0,0,0,0
17382,11.0,-94.0,-11.5,12.5,-114.82,0,0,0,0,0,0,1
17383,11.0,-94.0,-11.5,12.5,-114.82,1,0,0,0,1,0,0
17384,6.0,-105.0,-12.0,15.1,-116.85,0,0,0,0,0,0,0
17385,6.176,-103.167,-18.417,11.7,-114.395,0,0,0,0,0,0,1
17386,14.3,-92.6,-11.65,15.29,-117.123,0,0,0,0,0,1,0
17387,8.5,-87.5,-9.25,15.25,-115.3,0,0,0,0,1,0,0
17388,8.0,-100.5,-5.0,0.1,-115.633,0,0,0,0,1,0,0
17389,12.833,-109.0,-15.0,15.033,-117.653,0,0,0,0,0,0,0
17390,13.0,-93.0,-12.0,12.2,-116.87,0,0,0,0,1,0,0
17391,8.777999999999999,-96.222,-17.667,8.767000000000001,-113.137,1,0,0,0,1,0,0
17392,4.381,-114.667,-17.208,9.672,-113.434,1,0,1,0,0,0,0
17393,7.332999999999999,-115.2,-13.867,5.712999999999999,-117.933,1,0,0,0,1,0,0
17394,9.938,-105.744,-18.949,14.911,-117.702,1,0,0,0,1,0,0
17395,6.0,-121.0,-16.0,5.8,-118.05,0,0,0,0,0,0,0
17396,7.888999999999999,-80.5,-11.75,16.678,-114.412,0,0,0,0,0,1,0
17397,9.611,-69.278,-14.111,19.828,-115.309,1,0,0,0,0,1,0
17398,9.0,-106.0,-14.5,13.8,-116.75,1,0,0,0,0,0,0
17399,7.0,-113.0,-18.0,10.7,-115.98,0,0,0,0,0,1,0
17400,8.0,-109.0,-14.5,7.8,-113.37,1,0,0,1,0,0,0
17401,8.5,-111.5,-14.917,7.8,-114.647,0,0,0,0,0,0,0
17402,8.821,-74.423,-13.366,19.842,-114.672,0,0,0,0,0,0,1
17403,13.167,-97.0,-11.917,14.3,-114.973,0,0,0,0,0,0,1
17404,5.722,-98.507,-17.123,8.5,-114.115,0,0,0,0,0,1,0
17405,6.767,-107.438,-17.532,11.6,-114.009,0,0,0,0,0,0,1
17406,13.5,-105.0,-14.0,-1.45,-116.9,0,0,0,0,1,0,0
17407,4.0,-116.0,-13.0,5.0,-118.13,0,0,0,0,0,0,0
17408,4.956,-112.083,-17.781,9.35,-115.867,0,0,0,0,0,0,0
17409,12.0,-88.0,-12.0,14.6,-112.88,1,0,0,0,0,0,0
17410,5.0,-104.0,-17.0,13.0,-115.02,1,0,0,0,0,1,0
17411,9.5,-85.0,-11.167,15.367,-115.237,0,0,0,0,1,0,0
17412,13.0,-89.5,-12.25,-9.6,-111.71,0,0,0,0,0,0,0
17413,6.332999999999999,-97.667,-15.833,12.433,-112.74,0,0,0,0,0,0,0
17414,10.083,-96.0,-10.5,14.258,-115.932,0,0,0,0,0,0,0
17415,5.048,-124.75,-17.833,6.858,-118.509,0,1,0,0,1,0,0
17416,5.167000000000001,-101.417,-17.542,9.917,-110.7,1,0,0,0,1,0,0
17417,9.0,-107.0,-13.5,5.6,-107.86,1,0,0,0,0,0,0
17418,10.75,-66.0,-13.0,19.85,-117.73,0,0,0,0,0,0,1
17419,9.0,-95.0,-11.0,15.4,-115.57,0,0,0,0,0,0,1
17420,9.5,-99.5,-16.75,13.5,-116.12,0,0,0,0,0,0,0
17421,8.0,-113.0,-13.75,6.4,-119.2,1,0,0,0,0,0,0
17422,15.0,-80.0,-11.5,20.65,-117.5,1,0,0,0,0,1,0
17423,7.167000000000001,-110.917,-14.5,2.609,-114.629,1,0,0,0,1,0,0
17424,5.572,-110.929,-16.143,8.3,-112.42,1,0,0,0,1,0,0
17425,0.0,-119.0,-12.5,4.5,-115.0,1,0,0,0,0,0,0
17426,7.5,-102.0,-6.75,9.35,-116.0,0,0,0,0,0,1,0
17427,15.0,-89.0,-12.0,16.5,-116.35,0,1,0,0,0,0,0
17428,13.0,-89.0,-7.0,8.1,-115.1,1,0,0,1,0,0,0
17429,4.0,-127.0,-18.333,-5.733,-119.14,0,1,0,0,1,0,0
17430,6.756,-104.422,-13.0,5.767,-116.296,0,1,0,0,0,0,0
17431,6.4,-117.4,-12.3,2.76,-117.594,0,1,0,0,0,0,1
17432,7.0,-116.0,-13.5,-0.3,-114.35,1,0,0,0,0,0,1
17433,9.357,-96.25,-14.375,14.475,-114.93,0,0,0,0,0,0,0
17434,2.333,-118.0,-19.167,10.75,-115.17,1,1,1,0,0,0,0
17435,10.63,-89.929,-14.965,15.95,-114.665,0,0,0,0,0,1,0
17436,11.0,-111.0,-9.5,12.9,-117.62,0,1,0,0,0,0,1
17437,15.0,-79.0,-13.0,18.0,-116.56,0,0,0,0,0,0,0
17438,4.306,-112.321,-18.179,12.678,-117.932,0,1,0,0,1,0,0
17439,3.917,-115.074,-18.019,3.157,-114.393,1,1,0,0,1,0,0
17440,8.0,-110.0,-12.5,17.9,-118.27,1,0,0,0,0,0,0
17441,7.957999999999999,-114.333,-12.806,5.919,-118.273,0,1,0,0,0,1,0
17442,9.0,-109.5,-12.0,7.05,-117.67,0,1,0,0,0,1,0
17443,4.99,-94.629,-18.766,15.352,-113.732,0,0,0,0,0,0,0
17444,8.5,-106.0,-12.5,7.15,-114.92,1,0,1,0,0,0,0
17445,15.0,-95.0,-10.5,16.5,-117.67,0,0,0,0,0,0,1
17446,12.0,-111.0,-6.5,16.8,-117.55,1,0,0,1,0,0,0
17447,7.067,-102.0,-11.75,12.267,-113.901,0,0,0,0,0,0,0
17448,9.556,-89.77799999999999,-7.832999999999999,17.1,-115.027,1,0,0,0,0,0,0
17449,5.0,-123.0,-13.5,-1.3,-120.16,0,0,0,0,0,0,0
17450,3.625,-105.083,-19.5,8.853,-116.403,0,1,0,0,0,0,0
17451,13.0,-98.0,-10.5,14.4,-117.585,0,0,0,0,0,0,0
17452,4.0,-105.0,-17.0,15.5,-115.76,1,0,1,0,0,0,0
17453,6.0,-124.0,-20.0,9.4,-114.48,0,0,0,0,0,0,0
17454,10.0,-94.0,-9.5,-4.9,-116.07,0,0,0,0,1,0,0
17455,5.5,-111.5,-18.25,7.6,-113.0,0,0,0,0,0,1,0
17456,7.571000000000001,-113.714,-13.167,3.933,-115.339,0,0,0,0,0,0,0
17457,12.0,-74.0,-5.0,16.4,-117.75,1,0,0,0,1,0,0
17458,5.744,-105.083,-17.660999999999998,7.215,-113.468,0,0,0,0,0,0,0
17459,7.367000000000001,-96.75,-16.313,12.433,-116.885,1,0,0,0,0,0,0
17460,11.0,-92.0,-11.5,4.1,-117.65,0,0,0,0,1,0,0
17461,5.834,-120.834,-16.667,2.65,-118.547,0,1,0,0,0,0,1
17462,10.0,-84.0,-12.0,18.8,-116.45,0,0,0,0,0,0,1
17463,8.0,-106.0,-11.5,11.6,-115.17,0,0,0,0,0,1,0
17464,10.0,-103.0,-10.0,7.8,-114.52,1,0,0,0,0,0,0
17465,11.0,-100.5,-13.75,13.7,-116.507,0,0,0,0,0,0,1
17466,4.167,-99.778,-19.278,12.2,-112.49,1,0,0,0,0,0,0
17467,9.215,-112.929,-13.036,12.5,-113.99,0,0,0,0,0,0,1
17468,7.0,-106.0,-14.5,12.1,-114.85,1,0,0,0,1,0,0
17469,7.778,-89.381,-16.095,13.533,-113.284,0,0,0,0,0,0,1
17470,6.167000000000001,-106.722,-18.361,13.02,-115.194,1,0,0,1,0,0,0
17471,12.167,-81.0,-9.917,15.834,-114.16,0,0,0,0,0,0,0
17472,7.332999999999999,-86.0,-15.333,14.967,-114.413,0,0,0,0,1,0,0
17473,8.5,-85.0,-15.5,15.4,-113.58,0,0,0,0,0,1,0
17474,11.0,-86.0,-12.25,18.0,-117.763,1,0,0,0,1,0,0
17475,10.5,-93.833,-12.5,10.25,-110.843,0,0,0,0,0,1,0
17476,10.667,-107.667,-12.167,8.533,-116.632,0,0,0,0,0,0,0
17477,12.294,-105.6,-15.45,12.563,-118.114,0,1,0,0,0,0,0
17478,10.5,-91.0,-13.75,13.5,-116.7,0,0,0,0,0,1,0
17479,10.0,-103.0,-12.0,14.2,-113.85,0,0,0,0,1,0,0
17480,4.833,-113.667,-14.667,7.733,-118.24,0,0,0,0,0,1,0
17481,5.0,-102.0,-18.0,12.5,-113.85,0,0,0,0,0,0,0
17482,10.0,-107.0,-11.5,9.4,-108.68,0,0,0,0,1,0,0
17483,3.0,-117.5,-16.25,1.25,-116.725,0,1,0,0,0,1,0
17484,7.8,-107.2,-15.7,6.489,-116.117,1,0,0,0,0,0,0
17485,9.333,-106.667,-17.5,12.5,-118.16,0,0,0,0,1,0,0
17486,14.0,-70.0,-10.5,21.4,-117.77,1,0,0,1,0,0,0
17487,12.5,-95.0,-11.5,13.05,-117.535,0,0,0,0,1,0,0
17488,9.0,-108.0,-14.5,13.7,-116.07,1,0,0,0,0,0,0
17489,6.25,-115.833,-13.417,-1.2919999999999998,-118.342,0,1,0,0,0,0,0
17490,8.0,-104.0,-14.0,13.0,-115.25,0,0,0,0,0,1,0
17491,4.0,-110.5,-18.75,11.25,-115.955,0,0,0,0,1,0,0
17492,9.0,-88.0,-11.0,-0.4,-114.18,0,0,0,0,1,0,0
17493,7.667000000000001,-105.333,-14.0,12.033,-113.86,0,0,0,0,0,1,0
17494,12.667,-100.0,-11.0,9.675,-116.79,1,0,0,0,0,0,0
17495,15.0,-56.0,-11.5,-11.5,-116.9,0,0,0,0,0,0,0
17496,4.244,-105.762,-18.905,14.342,-114.527,0,0,0,0,0,0,0
17497,13.0,-82.0,-12.167,18.15,-115.512,0,0,0,0,0,1,0
17498,13.0,-110.0,-13.5,11.5,-117.1,1,0,0,0,0,0,0
17499,11.380999999999998,-90.072,-11.179,13.9,-113.98,0,0,0,0,0,0,1
17500,9.222,-96.0,-18.9,16.6,-117.064,0,0,0,0,0,0,1
17501,8.333,-110.25,-17.375,12.067,-117.213,0,1,0,0,0,0,1
17502,10.833,-114.333,-10.875,2.525,-117.967,0,0,0,0,0,0,1
17503,13.0,-102.0,-11.5,10.8,-113.88,1,0,0,1,0,0,0
17504,10.0,-107.0,-11.5,13.1,-117.27,0,1,0,0,1,0,0
17505,7.0,-111.0,-17.0,5.9,-114.88,1,0,0,1,0,0,0
17506,7.5,-109.5,-10.25,11.85,-118.62,0,0,0,0,0,0,1
17507,11.167,-96.667,-10.833,11.283,-114.815,0,0,0,0,0,0,1
17508,9.0,-80.0,-14.571,17.025,-113.038,1,0,0,0,0,0,0
17509,14.0,-64.0,-7.0,12.9,-115.8,0,0,0,0,0,0,0
17510,15.0,-97.0,-6.5,3.5,-115.4,0,0,0,0,0,0,1
17511,13.0,-98.0,-11.5,13.6,-117.95,0,1,0,0,0,0,1
17512,9.0,-99.0,-13.5,14.4,-116.35,0,0,0,0,1,0,0
17513,13.0,-100.0,-11.0,10.1,-111.88,0,0,0,0,1,0,0
17514,8.0,-106.0,-16.0,11.267,-112.82,0,0,0,0,0,0,0
17515,5.6,-98.667,-15.834,4.5,-113.96,1,0,0,0,0,0,0
17516,8.75,-85.0,-10.333,14.85,-115.288,0,0,1,0,0,0,0
17517,9.167,-93.889,-12.278,13.24,-115.751,0,0,0,0,0,0,0
17518,4.4,-109.4,-18.1,7.3,-115.57,0,0,0,0,1,0,0
17519,9.0,-109.0,-12.0,2.9,-114.02,1,0,0,0,0,0,0
17520,9.0,-114.0,-13.75,10.8,-117.985,0,1,0,0,0,0,0
17521,4.5,-122.667,-18.0,8.4,-116.31,0,0,0,0,0,0,0
17522,12.0,-90.0,-9.0,15.45,-115.2,0,0,0,0,1,0,0
17523,7.0,-112.25,-15.25,13.1,-113.42,0,0,0,0,1,0,0
17524,8.0,-100.5,-12.75,8.4,-115.3,1,0,0,0,0,0,0
17525,11.933,-94.0,-6.125,15.413,-116.971,0,0,0,0,0,1,0
17526,8.333,-111.333,-14.167,9.333,-115.503,1,0,0,0,0,1,0
17527,8.0,-110.0,-15.0,14.3,-117.37,1,0,0,0,0,0,0
17528,13.429,-95.0,-11.3,13.5,-116.62,0,0,0,0,0,0,0
17529,3.385,-113.667,-19.014,6.072,-114.187,0,1,0,0,0,0,1
17530,11.0,-119.0,-14.0,5.1,-118.5,1,0,0,1,0,0,0
17531,5.0,-117.667,-18.333,7.45,-115.41,1,1,0,1,0,0,0
17532,8.167,-111.417,-17.625,10.5,-117.253,0,1,0,0,0,1,0
17533,15.0,-114.0,-13.0,12.2,-116.97,0,0,0,0,0,0,0
17534,9.5,-100.0,-9.0,13.35,-118.52,0,1,0,0,0,0,0
17535,13.5,-100.25,-8.625,10.734000000000002,-118.209,0,0,0,0,0,1,0
17536,6.385,-115.731,-16.808,6.925,-118.062,1,1,0,0,1,0,0
17537,12.572,-90.0,-12.5,19.85,-116.38,0,0,0,0,0,0,1
17538,14.75,-72.0,-8.333,7.825,-116.717,0,0,0,0,0,0,1
17539,13.5,-98.625,-13.157,8.322000000000001,-119.45,0,1,0,0,0,0,1
17540,11.25,-77.0,-10.75,16.8,-116.802,0,0,0,0,0,1,0
17541,7.832999999999999,-86.167,-9.0,19.542,-117.875,0,0,1,0,0,0,0
17542,14.5,-112.5,-11.5,9.7,-117.32,1,0,0,0,1,0,0
17543,5.4670000000000005,-105.4,-18.6,12.3,-115.778,0,0,0,0,0,0,1
17544,5.056,-120.014,-17.58,3.715,-118.231,0,1,0,0,1,0,0
17545,6.7,-107.917,-19.556,6.8,-115.463,0,1,0,0,0,0,0
17546,10.0,-105.0,-10.5,6.067,-114.967,0,0,0,0,0,0,0
17547,5.657,-115.802,-17.396,7.162999999999999,-117.38,1,1,0,0,1,0,0
17548,11.7,-90.333,-11.333,16.075,-114.562,0,0,0,0,0,0,1
17549,8.5,-112.0,-10.75,3.3,-114.875,0,0,0,0,1,0,0
17550,7.667000000000001,-108.0,-12.5,4.467,-115.567,0,0,0,0,0,0,0
17551,10.0,-91.0,-14.0,10.5,-112.67,0,0,0,0,1,0,0
17552,5.792000000000001,-115.042,-15.479,-0.967,-116.125,1,1,0,0,1,0,0
17553,9.0,-106.5,-10.667,7.217,-114.335,0,0,0,0,1,0,0
17554,5.704,-120.037,-19.333,6.63,-117.192,1,1,0,0,1,0,0
17555,7.888999999999999,-109.5,-12.583,8.289,-114.339,0,0,0,0,0,0,0
17556,9.75,-110.667,-9.083,13.333,-118.642,1,0,0,0,1,0,0
17557,15.0,-92.0,-8.5,15.8,-118.77,1,0,0,0,0,0,0
17558,11.0,-101.0,-9.25,10.55,-115.735,0,0,0,0,0,0,0
17559,4.529,-109.034,-19.322,10.889,-114.211,1,0,0,0,1,0,0
17560,3.833,-121.583,-19.333,1.65,-115.407,1,0,0,1,0,0,0
17561,15.0,-87.0,-8.0,15.1,-116.3,0,0,0,0,0,0,1
17562,13.0,-96.0,-12.5,-3.4,-116.45,0,0,0,0,0,0,0
17563,7.0,-79.0,-12.5,11.6,-116.25,0,0,0,0,0,0,0
17564,7.5,-116.5,-11.75,2.8,-104.47,1,0,1,0,0,0,0
17565,6.0,-106.0,-16.5,10.4,-112.12,0,0,0,1,0,0,0
17566,9.0,-106.0,-11.0,12.3,-114.18,0,0,0,0,0,0,0
17567,5.9,-98.1,-17.85,14.417,-115.919,1,0,0,0,0,0,0
17568,9.7,-110.667,-12.556,2.017,-114.759,0,0,0,0,0,0,1
17569,7.8,-86.0,-15.125,19.9,-117.5,0,0,0,0,0,1,0
17570,11.0,-98.0,-13.25,11.25,-117.3,0,0,0,0,1,0,0
17571,10.5,-111.0,-13.5,7.65,-116.945,0,0,0,0,1,0,0
17572,11.0,-113.0,-11.5,6.8,-115.54,0,0,0,0,0,0,0
17573,10.0,-98.0,-11.5,7.3,-115.57,0,0,0,0,1,0,0
17574,8.863999999999999,-98.6,-13.1,16.817,-116.229,0,0,0,0,0,0,0
17575,7.0,-115.444,-15.889,5.433,-115.12,1,0,0,0,0,0,0
17576,9.333,-91.5,-13.5,15.1,-112.73,0,0,0,0,1,0,0
